Subject,Item,IsWord,RT,Duration,NumPhones
191008,taliban,TRUE,1126,619,7
190022,cardiovascular,TRUE,903,905,14
15413,clinic,TRUE,645,400,6
191066,playtime,TRUE,918,512,6
190416,exhaustive,TRUE,894,862,8
16495,yesterday,TRUE,893,552,7
190500,elements,TRUE,688,573,8
16085,pro,TRUE,790,262,3
190416,devising,TRUE,825,748,7
181139,aytehnz,FALSE,968,591,5
191016,issuance,TRUE,2260,718,6
190091,elaborate,TRUE,945,758,7
16601,chess,TRUE,906,505,3
190223,cheymz,FALSE,929,553,4
181245,teyliy,FALSE,1202,384,4
190570,ledger,TRUE,1658,589,4
181247,hardbound,TRUE,1087,788,8
16154,rated,TRUE,917,499,5
16353,behrmz,FALSE,850,552,5
16485,plantations,TRUE,893,696,10
190085,kinds,TRUE,1335,589,5
190454,recurrent,TRUE,1083,499,7
190182,carter,TRUE,927,639,5
16601,wont,TRUE,622,281,4
191110,aekihkaxsihng,FALSE,745,736,8
181227,dancer,TRUE,782,580,5
16612,wiytaxr,FALSE,350,344,5
190042,baxrehf,FALSE,809,563,5
16162,anglophile,TRUE,935,645,8
181389,weighs,TRUE,649,489,3
15987,succumbing,TRUE,982,649,7
16012,shies,TRUE,1034,550,3
15384,venerable,TRUE,1211,532,8
190049,brehhhaxr,FALSE,784,424,6
190136,wiyfihz,FALSE,1311,568,5
200012,unimaginable,TRUE,1033,754,12
181229,paella,TRUE,1078,469,5
190969,gehkaxr,FALSE,1447,360,5
191016,yokel,TRUE,1126,459,5
16142,ihntaxnuwvz,FALSE,943,752,8
191237,replicate,TRUE,1830,606,8
190242,jhuwsiyeyz,FALSE,1113,648,6
200058,wehniy,FALSE,1497,344,4
181158,math,TRUE,669,492,3
16249,axrgaxneysaxm,FALSE,1286,643,9
190571,verge,TRUE,1370,540,3
190754,sued,TRUE,740,453,3
16076,riyjhihjh,FALSE,1352,542,5
191065,exclude,TRUE,883,607,7
16474,smowbaynd,FALSE,1238,648,7
191052,brehrz,FALSE,1035,536,5
190182,sours,TRUE,878,616,4
191113,censured,TRUE,937,489,6
200076,beneficiaries,TRUE,1318,813,12
181227,brihliymaxlaadiy,FALSE,909,685,11
200125,biyliy,FALSE,1140,424,4
15905,kaxnkehd,FALSE,1145,472,6
170462,photocathode,TRUE,1937,760,9
15905,riyihnzaym,FALSE,1060,664,7
16340,starvation,TRUE,751,644,9
181085,kaantaxschehtihk,FALSE,1021,694,11
16063,undergraduate,TRUE,877,719,12
190636,pantheism,TRUE,1488,749,9
15465,paachihk,FALSE,797,486,5
16053,behrvaxriy,FALSE,586,504,7
190089,growtaxr,FALSE,955,448,6
15385,wehmehihng,FALSE,788,640,6
16060,magical,TRUE,873,527,7
191055,staastaxtaak,FALSE,949,800,9
16020,counterbalance,TRUE,855,868,11
15386,ignition,TRUE,673,535,7
181139,obviousness,TRUE,584,742,9
16474,featureless,TRUE,1342,650,7
190001,kaanchaxrstliy,FALSE,1320,648,10
181107,preserving,TRUE,892,580,8
200053,administratively,TRUE,1155,1018,15
181170,tandem,TRUE,776,400,6
16006,investigator,TRUE,1744,758,11
16058,partisan,TRUE,807,448,8
190243,hhahnzpaykihng,FALSE,2601,784,9
16485,laaliyayvskiy,FALSE,1302,775,9
190728,uwmaxn,FALSE,1005,312,4
16135,diykaxntaasaxraytiyn,FALSE,1262,969,14
170364,broadcaster,TRUE,950,658,9
181084,dihstehnztihn,FALSE,1063,616,10
191109,tropical,TRUE,944,561,8
190622,axfaats,FALSE,1508,620,5
181129,maweytiy,FALSE,1532,550,5
200182,detection,TRUE,765,576,8
190085,urgings,TRUE,821,611,5
16162,zaaksiyz,FALSE,1000,744,6
200102,dunk,TRUE,1559,404,4
16427,avoids,TRUE,848,630,5
16085,flabbergasted,TRUE,862,888,11
15593,relocation,TRUE,836,688,9
200215,baaksaard,FALSE,815,556,7
190042,dismayed,TRUE,862,569,6
15302,abscesses,TRUE,933,600,7
190080,replica,TRUE,702,497,7
190223,disingenuous,TRUE,1001,792,12
191065,holds,TRUE,771,472,5
16093,belted,TRUE,1247,449,6
181363,twihths,FALSE,1029,600,5
190114,saxnstrayn,FALSE,1002,680,8
190088,vehniyng,FALSE,765,512,5
200004,refer,TRUE,1299,452,4
181139,iym,FALSE,675,328,2
181117,gaabaxlviy,FALSE,922,592,7
16156,mihsaxnsaxrlyehs,FALSE,1277,928,12
16154,dihskyuwtihl,FALSE,817,560,9
16650,aeptaxrtayts,FALSE,1068,816,9
15574,shrivel,TRUE,772,574,6
16048,maeraxsuwn,FALSE,1264,672,7
200012,axdhaydaxteytiyn,FALSE,1878,848,10
190182,behskaxtaakiy,FALSE,1222,656,9
16533,rihdhaarvihng,FALSE,1434,568,8
181131,staeyhaaz,FALSE,854,680,7
16081,close,TRUE,585,464,4
181117,plethora,TRUE,1050,535,6
16216,axtuwnfaxniyz,FALSE,1252,806,9
16349,entrances,TRUE,1169,818,9
15868,thudding,TRUE,1288,429,5
181158,often,TRUE,700,374,4
16795,collarbone,TRUE,899,548,7
16149,potent,TRUE,715,490,6
190500,unkempt,TRUE,1044,476,7
190048,pilot,TRUE,1110,486,5
181083,kaxrrskaxkowshaxn,FALSE,1005,792,12
180698,dihchehnaxrz,FALSE,1023,696,8
200215,dihchyaasiyz,FALSE,891,752,8
181131,maaskaxsaytsaxliy,FALSE,918,904,12
191052,peashooter,TRUE,1119,499,6
16016,saevaxrmz,FALSE,777,832,7
200055,unknown,TRUE,1463,588,5
170441,analyzed,TRUE,733,638,7
190881,ihntaxrnayz,FALSE,1045,808,8
15903,ehptaxrnawn,FALSE,1788,498,8
16067,retract,TRUE,1698,519,7
16084,tons,TRUE,740,461,4
181170,tending,TRUE,734,380,6
16406,crybaby,TRUE,811,565,7
190103,embrace,TRUE,810,555,6
15574,upstanding,TRUE,998,567,9
190879,acres,TRUE,979,441,4
191110,mayoral,TRUE,870,465,5
16417,blaeglaxnax,FALSE,771,564,8
16356,paxrdehnaxpiyz,FALSE,1034,700,10
190180,raxflaensaxd,FALSE,1135,756,9
15465,african,TRUE,1141,486,7
190047,aerihsayn,FALSE,924,675,6
181363,ransom,TRUE,990,563,6
16054,faemaxr,FALSE,853,430,5
16275,hinted,TRUE,852,469,6
191235,ehrmaxrihng,FALSE,1677,600,7
15589,alleluia,TRUE,870,604,7
200137,stockbroker,TRUE,1217,754,9
15868,rihskehntaxd,FALSE,1444,592,9
200132,ehgaxrowshaxl,FALSE,906,712,8
16427,bets,TRUE,640,378,4
16586,drihjh,FALSE,1319,424,4
15907,kaakspaxsuwntihng,FALSE,1112,752,12
190492,axnklaektliy,FALSE,1137,728,9
15863,aenggaxsiy,FALSE,959,632,6
16752,kawpaxvayshiytiy,FALSE,1355,802,10
200305,tentacle,TRUE,923,546,8
190026,kows,FALSE,814,440,3
15397,vuwmawraxr,FALSE,1079,575,7
191066,wife,TRUE,732,434,3
181199,auditor,TRUE,2477,678,5
190049,rihbaaks,FALSE,852,592,6
181110,aanyhiyz,FALSE,978,576,6
16241,sihfaal,FALSE,842,616,5
190004,pool,TRUE,720,409,3
16151,axskayihl,FALSE,1191,616,6
181117,soldier,TRUE,1909,578,5
190028,emphatic,TRUE,931,758,7
190004,ihnkehknaxliy,FALSE,1006,629,9
15863,wihplaap,FALSE,1160,553,6
190027,mwaalaxmax,FALSE,772,568,7
190876,bowsiyaxg,FALSE,1180,591,6
15400,scientifically,TRUE,2285,854,11
190003,restrict,TRUE,703,471,8
200077,piddling,TRUE,1195,483,6
15366,kaarsehmaxtaxns,FALSE,1075,840,11
190026,wiylow,FALSE,985,408,4
15465,saarmayn,FALSE,1005,544,6
200215,invisible,TRUE,610,591,9
190002,braxvaykaxz,FALSE,756,624,8
15589,ehstaegyaxrnkaxnts,FALSE,1073,928,14
16337,whipped,TRUE,691,371,4
16425,clause,TRUE,1006,639,4
200182,closeup,TRUE,845,465,6
15738,glaavz,FALSE,1208,520,5
190002,maang,FALSE,1102,440,3
16001,dihsehktaxtaen,FALSE,855,776,10
16752,maytaxawz,FALSE,1385,722,6
15757,tally,TRUE,476,406,4
15393,ihnskaaaxndaxz,FALSE,1089,900,10
190091,aartaxriyjh,FALSE,741,652,7
16550,preachers,TRUE,802,557,6
16012,fiymz,FALSE,925,587,4
15693,aepaxnayshaxl,FALSE,754,640,8
190022,maenkawts,FALSE,846,616,7
190091,reams,TRUE,723,639,4
181153,spruwbaal,FALSE,673,624,7
190047,ehvaxdihjhmax,FALSE,1152,720,8
190728,eyetooth,TRUE,1129,685,4
200025,lah,FALSE,1333,216,2
190500,braxgaashaxn,FALSE,785,592,8
16498,membership,TRUE,722,547,8
16629,imagines,TRUE,959,798,7
16152,whopping,TRUE,789,478,5
16562,victimized,TRUE,837,805,9
16156,sahbviyp,FALSE,910,580,6
191240,trifle,TRUE,838,475,6
16752,behmp,FALSE,797,343,4
15362,gihnmaxlsiy,FALSE,951,506,8
181362,photos,TRUE,733,696,5
16152,eater,TRUE,658,330,3
190034,paejhihz,FALSE,1102,539,5
16650,mahksiy,FALSE,807,431,5
16533,woolen,TRUE,1624,479,5
16142,hhehpaxtownihsh,FALSE,897,641,9
200056,definitively,TRUE,1025,713,11
16498,layaxnayps,FALSE,1060,728,7
16481,aegliy,FALSE,1483,448,4
190902,wihlehmaxtax,FALSE,844,506,8
200332,lehrldz,FALSE,1266,507,6
16402,started,TRUE,911,664,7
181153,roundness,TRUE,780,738,7
190986,murmured,TRUE,788,450,5
200076,lodge,TRUE,1328,472,3
15382,rehskaxgehntaxrs,FALSE,1332,789,12
16162,hhehskaxtax,FALSE,1317,504,7
15589,sehgnaxst,FALSE,657,709,7
16533,kaandehr,FALSE,1436,552,6
16063,bawsk,FALSE,1328,432,4
16142,gunning,TRUE,695,350,5
190951,ihnchowvaxk,FALSE,1410,600,7
200119,geyraxl,FALSE,1440,416,5
190492,leaping,TRUE,852,399,5
15465,neatly,TRUE,1137,511,5
191190,kaxrrgaxneyshaxn,FALSE,741,728,11
190042,stowtaxtawnt,FALSE,957,704,9
191065,buwvaxnawnt,FALSE,1185,576,8
16264,fragmentary,TRUE,1319,718,11
16495,aempleyd,FALSE,1099,512,6
191005,ihndaynwaxtiyz,FALSE,1460,904,10
190571,owvaxrngeyvz,FALSE,1077,784,8
16344,newsboy,TRUE,840,611,5
190136,orphanage,TRUE,1144,667,7
181170,casts,TRUE,794,657,5
190091,mehrg,FALSE,2896,392,4
16369,lehnddhaxrd,FALSE,1240,528,8
181155,mayklawn,FALSE,931,624,6
15589,terrible,TRUE,762,478,7
191197,nighthawk,TRUE,824,549,6
16795,casebook,TRUE,1047,554,6
190147,skihr,FALSE,2287,498,4
16384,foolhardy,TRUE,919,738,8
190876,motion,TRUE,972,571,5
191066,bruwpehdihnax,FALSE,975,680,9
15409,dimple,TRUE,679,539,6
190570,validated,TRUE,1203,878,9
16597,surfaces,TRUE,832,670,7
16584,kaxbstaashaxn,FALSE,789,656,9
181106,dihmawdaxlahn,FALSE,1074,728,9
190034,klaechaxl,FALSE,1040,547,6
191018,plaest,FALSE,565,464,5
200182,hindsight,TRUE,887,530,6
190004,baykowweykaxdiy,FALSE,1565,688,10
15589,minuscule,TRUE,1426,614,9
16156,browiyts,FALSE,665,520,6
15308,rihrsiy,FALSE,1196,576,5
190187,twos,TRUE,1216,416,3
190006,gaechaxraxnihch,FALSE,1010,640,9
181247,paejhihz,FALSE,986,539,5
181389,kaxntaarkaxn,FALSE,863,600,9
16417,friendships,TRUE,692,633,8
16516,defocusing,TRUE,1100,732,9
15301,ihnchaxtaak,FALSE,769,600,7
190636,vast,TRUE,1302,748,4
15870,traenspaarm,FALSE,1677,728,9
16745,pihbz,FALSE,975,400,4
16057,brihfaxn,FALSE,564,392,6
16012,wealthiest,TRUE,896,660,8
200305,invites,TRUE,782,589,6
16065,stehnsaxzaxl,FALSE,1211,776,9
16085,dram,TRUE,1046,506,4
190754,maraud,TRUE,1576,532,4
200120,salami,TRUE,1004,567,6
16188,hhehrnaa,FALSE,1009,400,5
16406,axsehrpt,FALSE,866,576,6
181219,genetic,TRUE,710,528,7
15500,lowtihlz,FALSE,882,688,6
190754,bluwaxld,FALSE,843,464,6
200064,swedish,TRUE,1308,565,6
16792,coemployees,TRUE,1803,756,9
200058,rehvaxrayntrihng,FALSE,2137,776,11
16349,ihmstraashaxnz,FALSE,1122,900,10
190243,baxpeyz,FALSE,1083,656,5
190652,elected,TRUE,1090,471,7
181084,gimmick,TRUE,888,454,5
190547,ahkaxm,FALSE,832,392,4
16300,pehngaxr,FALSE,1256,376,5
200332,jhahchaxz,FALSE,1806,544,5
15571,bihsaandaxnt,FALSE,1563,592,9
16533,brihsiyraxd,FALSE,1724,468,8
200009,connotations,TRUE,1013,918,10
190570,kraahhaxl,FALSE,1537,528,6
181129,turnaround,TRUE,785,522,7
15868,pehrndaxrd,FALSE,766,481,8
16597,placenta,TRUE,962,556,8
16550,dealers,TRUE,807,550,5
16092,tahntaxrihng,FALSE,1674,560,8
190385,resilience,TRUE,1394,594,9
190219,resonant,TRUE,862,505,8
181338,blihmaxt,FALSE,896,424,6
180698,dahnaxr,FALSE,1341,296,5
16533,taypnehrs,FALSE,1511,616,7
15292,premium,TRUE,728,402,7
16772,buwsaxst,FALSE,846,528,6
16043,ayvaxrtaysaxl,FALSE,1500,676,9
190004,bihmihvaxnsiy,FALSE,732,770,9
200030,ihsehtnaxshax,FALSE,1053,852,8
15373,spectrally,TRUE,1288,575,9
190013,ghostly,TRUE,781,549,6
200182,cops,TRUE,824,499,4
16745,hhehkiy,FALSE,638,344,4
191109,unknown,TRUE,906,588,5
15574,maestiht,FALSE,852,536,6
16385,willingly,TRUE,801,500,7
190582,yehtliy,FALSE,925,458,5
190872,traction,TRUE,733,526,7
16597,baseball,TRUE,913,480,6
16156,daring,TRUE,706,407,5
190902,readjusted,TRUE,962,605,9
16104,entice,TRUE,932,595,5
200009,gladly,TRUE,815,485,6
15423,kaambraxsowz,FALSE,1306,720,9
15394,seafarers,TRUE,760,807,7
191189,maymaxntaasax,FALSE,1161,800,9
181085,book,TRUE,546,329,3
190622,virtual,TRUE,719,659,6
15995,introducing,TRUE,834,828,10
16063,moose,TRUE,1183,649,3
16057,armhole,TRUE,773,439,6
190031,waymeyliyaxv,FALSE,775,728,8
16818,baxrmaxflaytihdliy,FALSE,1228,800,13
16649,wehrch,FALSE,1981,416,4
181229,kaetaxfaxlshaxs,FALSE,1244,725,10
16104,antislavery,TRUE,1174,754,11
15995,dependency,TRUE,778,707,10
191052,complimentary,TRUE,748,692,12
191110,withdrawn,TRUE,802,549,7
16162,maachiyl,FALSE,910,512,5
191240,ehntwaarz,FALSE,1044,632,7
15606,ehnzaartmaxnt,FALSE,825,704,10
190242,eymihpihzihng,FALSE,1038,655,8
181153,axnpawzaxl,FALSE,957,642,7
200051,portico,TRUE,843,486,7
200107,sahlz,FALSE,1026,552,4
15421,paranoia,TRUE,795,544,7
15885,chihnchaxnt,FALSE,827,488,7
181135,outfield,TRUE,2040,728,6
16752,hhahndrihpt,FALSE,1179,456,8
16024,gehtaxst,FALSE,835,432,6
190041,stehmp,FALSE,651,400,5
15465,stalks,TRUE,772,544,5
181135,understandingly,TRUE,1616,777,13
190181,evening,TRUE,1420,452,5
190136,stead,TRUE,1183,559,4
16186,sprawn,FALSE,1196,532,5
190027,lip,TRUE,614,329,3
200051,airbed,TRUE,723,506,5
16387,district,TRUE,1368,492,8
181207,blayruwm,FALSE,678,524,6
15716,commonplace,TRUE,767,739,9
200021,rehkaxnggowz,FALSE,906,683,8
16046,myuwkiyz,FALSE,1123,512,6
191065,culminated,TRUE,967,596,10
190091,frehrt,FALSE,937,436,5
16601,blog,TRUE,917,437,4
181224,paxsiyfstiyaxnz,FALSE,1224,981,11
16818,strongest,TRUE,1052,639,9
16295,sensational,TRUE,763,715,10
191055,hhuwnihng,FALSE,1173,448,5
15595,exploit,TRUE,837,527,7
190007,probably,TRUE,729,542,8
16188,midwesterners,TRUE,658,699,11
190088,swim,TRUE,647,456,4
190416,ihmbraav,FALSE,884,632,6
16081,muwlowz,FALSE,718,632,5
200331,ihnghhaaflaxtaxr,FALSE,956,696,10
16587,faytihd,FALSE,991,408,5
15388,aeskaekts,FALSE,916,644,7
181267,recruited,TRUE,1321,564,8
181085,mocked,TRUE,842,579,4
16566,ihgmaengkshaxnz,FALSE,958,704,10
15738,shirtsleeve,TRUE,965,654,7
15292,bayzmaxnt,FALSE,962,488,7
16216,parsimonious,TRUE,1288,752,11
181192,suwpaxrvaesaxl,FALSE,927,736,10
15308,chiymaxtawsiyihn,FALSE,857,768,10
200331,shtaekaxihng,FALSE,671,808,7
16162,faandaxrz,FALSE,830,536,7
16803,calamity,TRUE,647,524,8
181121,riyihnayznaxn,FALSE,823,728,9
16156,cold,TRUE,749,408,4
16828,brute,TRUE,959,376,4
191068,behfaxnz,FALSE,929,540,6
16465,pillar,TRUE,613,387,4
190581,weybraxs,FALSE,831,576,6
16485,frehltwihp,FALSE,1903,583,8
16384,tended,TRUE,1011,447,6
181207,paybz,FALSE,763,452,4
15905,see,TRUE,864,579,2
190004,demand,TRUE,699,540,6
15596,stoolpigeon,TRUE,726,735,9
190004,convinced,TRUE,1021,838,8
16076,metamorphosis,TRUE,1113,1048,12
181245,levies,TRUE,1351,409,5
181173,dodo,TRUE,819,429,4
190653,prolong,TRUE,909,573,6
16154,hhaasspaach,FALSE,1348,615,7
190180,duwaand,FALSE,1176,496,5
200055,unseeing,TRUE,1231,522,6
16301,ihspeypt,FALSE,1871,696,6
190085,prihdahnsaxtriy,FALSE,985,776,11
190041,plopping,TRUE,674,391,6
16249,flicker,TRUE,877,472,5
200111,skehrlz,FALSE,823,680,6
181106,chahksiy,FALSE,1674,512,5
16084,paaf,FALSE,827,431,3
16149,eykaengk,FALSE,1085,440,5
190571,bihsaxfayt,FALSE,861,592,7
16461,justify,TRUE,1001,689,7
190219,gihs,FALSE,859,448,3
16597,preferring,TRUE,832,603,7
200077,congested,TRUE,725,653,9
16487,rihbraygnaxnt,FALSE,958,656,10
190592,ban,TRUE,1295,276,3
16402,symmetric,TRUE,838,749,8
191113,raepraeg,FALSE,1061,564,6
15385,ehrblowm,FALSE,1062,536,6
16803,behkyaxteykiyaxn,FALSE,1016,728,11
16081,frontal,TRUE,629,446,7
15885,vantage,TRUE,896,481,6
16566,gaevaxfayt,FALSE,844,676,7
16027,thumped,TRUE,775,569,5
15397,physics,TRUE,933,668,6
190110,fluctuating,TRUE,1110,754,11
200215,bajhhiyowz,FALSE,1046,824,6
181338,farmers,TRUE,654,460,6
16081,tasks,TRUE,807,527,5
16301,hhayjh,FALSE,653,497,3
15595,ehgaxkawaxm,FALSE,1230,712,7
15738,aaklaxfiyn,FALSE,904,672,7
16650,rahnaxvayk,FALSE,966,544,7
190190,alien,TRUE,1624,460,5
15863,luwlihjhehniyaxrg,FALSE,1420,784,11
15413,vihklaxmawnt,FALSE,922,680,9
181107,morass,TRUE,1784,541,4
16631,napalm,TRUE,1176,539,5
190004,contemplation,TRUE,824,733,12
15410,axpehmz,FALSE,1036,632,5
200024,dishonest,TRUE,976,708,8
15413,served,TRUE,730,473,4
191052,bedbug,TRUE,874,580,6
191055,wobble,TRUE,1362,479,5
190080,browkaan,FALSE,1212,440,6
16249,conspire,TRUE,743,599,7
15639,sihkspiy,FALSE,969,447,6
16006,antibiotic,TRUE,868,663,10
15540,hhuhnd,FALSE,771,392,4
190492,plainly,TRUE,1105,423,6
15870,axnshehtdaxm,FALSE,1221,448,8
190653,professionalism,TRUE,1190,859,14
15374,ruwrpaaps,FALSE,792,728,7
16474,lightly,TRUE,838,387,5
181084,snayld,FALSE,895,520,5
16084,trainman,TRUE,1013,492,7
181145,waetaxlviy,FALSE,904,456,7
15716,lahs,FALSE,1425,396,3
181121,facets,TRUE,983,569,6
170373,fawz,FALSE,850,472,3
190414,maasaxns,FALSE,778,601,6
190031,ihkchehst,FALSE,1139,692,6
16076,classrooms,TRUE,826,623,8
190001,groupie,TRUE,728,403,5
16461,recipe,TRUE,1012,493,6
170351,flehraxrn,FALSE,954,616,7
16162,traynz,FALSE,625,590,5
190951,axmeynsaxnt,FALSE,1151,680,8
200102,hhihpaxrtiy,FALSE,819,456,7
190951,stahniymuwn,FALSE,1078,611,8
16267,plywood,TRUE,712,480,6
16512,braytaxrz,FALSE,729,472,7
181267,wihziyaxlaebliyntiy,FALSE,1271,878,13
181223,boughs,TRUE,1598,439,3
16854,mehz,FALSE,1425,424,3
181224,kaediyuwz,FALSE,1040,690,6
15425,breastbone,TRUE,1377,574,8
191065,blaegaxlvihng,FALSE,1236,544,9
181126,wehnaxpt,FALSE,775,468,6
16485,enter,TRUE,844,431,4
200132,welt,TRUE,1040,438,4
16566,accessories,TRUE,780,650,8
16521,spawl,FALSE,905,560,4
190636,yaenaxmax,FALSE,1024,456,6
15589,faemskaaaxl,FALSE,930,632,8
15954,pihnsaxkow,FALSE,1130,624,7
190085,liner,TRUE,917,348,4
200115,slaaliy,FALSE,1242,544,5
190385,gaarpeysaxnt,FALSE,973,588,9
191240,aysiynihsehm,FALSE,2493,672,8
15423,tiygiy,FALSE,1041,352,4
200055,gaymihsihng,FALSE,1458,608,7
15657,daxskehzaxrt,FALSE,789,592,9
181158,dawnziyl,FALSE,1395,544,6
190385,maajh,FALSE,1104,464,4
15948,pehchaxsniytaxrz,FALSE,965,712,11
16151,spraekaxchiy,FALSE,939,768,8
15948,kehehnkaxn,FALSE,1063,512,7
16264,slide,TRUE,855,595,4
16487,kayiys,FALSE,988,624,4
16586,cheers,TRUE,911,437,4
16134,scarce,TRUE,978,604,5
16017,graech,FALSE,936,472,4
16154,maaskaxn,FALSE,1045,520,6
16601,eykliy,FALSE,765,512,4
200030,snaap,FALSE,984,504,4
190004,grains,TRUE,835,609,5
191197,mihnnaxrz,FALSE,855,608,7
15351,hierarchy,TRUE,806,640,7
16018,briydaashaxn,FALSE,940,568,8
16241,mediterranean,TRUE,884,773,11
200030,persian,TRUE,812,478,5
200051,rusting,TRUE,859,511,6
181153,destruction,TRUE,853,653,10
200111,dihgeyz,FALSE,808,608,5
15561,bayonets,TRUE,1201,602,7
180698,rihzeyjhd,FALSE,712,604,6
190091,conceal,TRUE,938,604,6
190492,culminated,TRUE,824,596,10
200228,heap,TRUE,865,351,3
191065,hernia,TRUE,1035,436,5
190622,aenpeyjhiyz,FALSE,987,648,7
190694,forecasts,TRUE,1032,774,8
15907,ruhmihz,FALSE,767,472,5
15421,behslaynz,FALSE,890,649,7
190006,cabs,TRUE,900,450,4
181085,fetus,TRUE,746,460,5
16649,brihmaakiyaxtliy,FALSE,1789,720,11
15871,axbnuwvd,FALSE,961,624,6
191113,axnaxyhehrchaxs,FALSE,895,760,10
190002,awd,FALSE,971,344,2
15465,owdhaxrawz,FALSE,1474,767,6
190728,danish,TRUE,922,467,5
190590,rage,TRUE,817,425,3
181192,behlaxvuhks,FALSE,636,648,8
16803,commands,TRUE,1357,607,7
16818,recorders,TRUE,708,689,8
16458,bogy,TRUE,1530,499,4
190022,estimated,TRUE,1124,558,9
15362,understand,TRUE,1091,634,9
15606,salves,TRUE,626,667,4
181110,spraekaxchiy,FALSE,1067,768,8
190085,saxdstrayfihng,FALSE,1065,704,10
190219,ehsmaxraxst,FALSE,798,602,8
15508,saelaxt,FALSE,956,512,5
200055,spirited,TRUE,1545,608,8
181158,duchess,TRUE,747,519,5
181083,behkyaxteykiyaxn,FALSE,2780,728,11
190582,lamp,TRUE,710,480,4
200182,mudflat,TRUE,1563,728,7
16550,laartihmaxgeytaek,FALSE,2289,640,12
16162,scholastic,TRUE,883,743,9
191189,weynaxl,FALSE,1538,328,5
16458,waasaxnd,FALSE,1675,560,6
191189,axzmeytaxzbaxnt,FALSE,1019,791,11
200182,stihseyfliy,FALSE,956,672,8
15398,gahgd,FALSE,714,464,4
181084,tehrtaxn,FALSE,694,456,6
15987,geyntiyz,FALSE,1048,792,6
190089,underwriting,TRUE,837,683,9
15414,axsehshaxnt,FALSE,1353,588,7
181085,chehnsehnd,FALSE,1255,632,7
190027,capitalists,TRUE,1298,878,11
16051,above,TRUE,846,565,4
200030,saeskyaxn,FALSE,900,584,7
200004,backers,TRUE,1534,457,5
15596,negotiating,TRUE,730,775,10
181126,insist,TRUE,725,672,6
16752,unilaterally,TRUE,1077,813,11
181126,riydaal,FALSE,926,480,5
190171,histology,TRUE,1213,745,9
200331,axstehng,FALSE,807,576,5
190110,paaliyayntrihk,FALSE,1246,696,10
190098,pehiyshaxlihz,FALSE,878,728,8
16043,laylaxr,FALSE,1182,432,5
190636,brihrk,FALSE,867,434,5
15639,luwpdihl,FALSE,957,488,6
190871,sororities,TRUE,704,667,8
15404,deify,TRUE,1344,532,5
190098,gihdihngaxr,FALSE,989,472,7
15404,vulnerability,TRUE,1022,740,12
16048,dreynt,FALSE,815,378,5
181131,ihnshaymz,FALSE,632,831,6
190243,experienced,TRUE,1253,948,11
200056,pehnskihng,FALSE,1303,504,7
190875,gin,TRUE,1050,418,3
181126,woodman,TRUE,704,419,6
200030,cats,TRUE,582,446,4
16054,axskehziyaxl,FALSE,1187,624,8
181362,ehchuwz,FALSE,1277,615,4
181363,distressed,TRUE,1222,739,8
200107,klayr,FALSE,977,416,4
190216,buttocks,TRUE,896,429,6
16550,ambitions,TRUE,1153,798,8
200182,kaxmpiyn,FALSE,1058,640,6
181198,ahgihng,FALSE,688,417,4
190876,staffers,TRUE,929,606,6
16458,tall,TRUE,711,318,3
190112,ihnfihst,FALSE,889,621,6
16792,chopping,TRUE,777,539,5
181131,effectual,TRUE,780,668,9
16551,reportedly,TRUE,873,608,10
190034,prayerfully,TRUE,861,566,7
16744,obtaining,TRUE,994,469,7
15907,pehuwvaxnax,FALSE,1522,588,7
181267,axmaangktihng,FALSE,1218,672,8
190182,policewoman,TRUE,1170,755,10
15784,fihkmihzhiyax,FALSE,947,651,8
181107,reformers,TRUE,1398,651,8
15595,kaxnsihl,FALSE,1023,576,6
16060,chinatown,TRUE,1048,752,7
191110,containers,TRUE,1332,610,8
16017,dreynt,FALSE,1210,378,5
190728,trihngkraxl,FALSE,1664,520,8
190098,hemline,TRUE,1026,459,6
191183,axbowtaxs,FALSE,998,703,6
190091,attest,TRUE,696,605,5
190582,kaediyuwz,FALSE,938,690,6
200303,aeskyaxnuwks,FALSE,1722,664,9
200167,capturing,TRUE,2469,611,7
16533,indirect,TRUE,814,469,7
190142,serf,TRUE,900,528,3
16356,aeskaataxrax,FALSE,1999,640,8
190005,conserve,TRUE,1805,610,6
200182,shepherd,TRUE,797,609,5
190003,mandible,TRUE,983,511,8
16151,wins,TRUE,760,502,4
190006,rangelands,TRUE,1580,673,9
181107,bunker,TRUE,882,442,5
15404,rihliyjhihd,FALSE,1060,544,7
190581,ihnkroihkiyeytaxrz,FALSE,1213,856,12
15421,modernist,TRUE,1006,618,8
200051,dihneyfnihng,FALSE,828,624,8
16018,simplex,TRUE,1576,718,8
16562,communicated,TRUE,670,664,12
15784,his,TRUE,749,401,3
16818,tihrnihraxnaxr,FALSE,1220,620,10
15851,ihkchowpaxz,FALSE,855,760,7
181115,tornado,TRUE,862,552,7
190754,kehnaxfnaxreyz,FALSE,885,848,10
190728,wihnsehpt,FALSE,1119,556,7
190415,closed,TRUE,1212,627,5
16854,unamused,TRUE,1710,606,8
190416,pistols,TRUE,927,458,7
200115,ulcerate,TRUE,1257,528,6
190002,embolism,TRUE,930,526,9
190142,ephemeral,TRUE,1193,614,7
15821,jhihjh,FALSE,964,416,3
15571,wihhhihng,FALSE,746,456,5
16170,axmeyjh,FALSE,2080,640,4
181227,husky,TRUE,776,454,5
16516,creedal,TRUE,904,390,6
